"index","subj_idx","Sex","BirthYear","Education","shapeFileName","shape","shapeEn","shapeName","shapeNameEn","characterName","characterNameEn","misNum","correctResp","subjResp","series","condition","block","blockType","trial","response","acc","rt","time_elapsed"
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"圆形","圆形",NA,NA,2,"n","n",0,"match",NA,"formal",NA,1,1,"564.7",863428
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"五边形","五边形",NA,NA,2,"m","m",0,"mismatch",NA,"formal",NA,1,1,"736",865380
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"三角形","三角形",NA,NA,2,"n","n",0,"match",NA,"formal",NA,1,1,"559.5",867156
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"五边形","五边形",NA,NA,2,"m","m",0,"mismatch",NA,"formal",NA,1,1,"596.1",868956
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"正方形","正方形",NA,NA,2,"m","m",0,"mismatch",NA,"formal",NA,1,1,"815.1",870988
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"正方形","正方形",NA,NA,2,"n","m",0,"match",NA,"formal",NA,0,0,"511.7",872716
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"圆形","圆形",NA,NA,2,"m","m",0,"mismatch",NA,"formal",NA,1,1,"721.5",874645
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"五边形","五边形",NA,NA,2,"n","n",0,"match",NA,"formal",NA,1,1,"798.5",876652
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"正方形","正方形",NA,NA,2,"m","m",0,"mismatch",NA,"formal",NA,1,1,"673.5",878540
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"三角形","三角形",NA,NA,2,"n","n",0,"match",NA,"formal",NA,1,1,"589.5",880340
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"正方形","正方形",NA,NA,2,"n","n",0,"match",NA,"formal",NA,1,1,"608.5",882156
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"圆形","圆形",NA,NA,2,"n","n",0,"match",NA,"formal",NA,1,1,"528.1",883892
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"正方形","正方形",NA,NA,2,"n","n",0,"match",NA,"formal",NA,1,1,"614.7",885708
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"圆形","圆形",NA,NA,2,"n","n",0,"match",NA,"formal",NA,1,1,"646.4",887572
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"正方形","正方形",NA,NA,2,"m","n",0,"mismatch",NA,"formal",NA,0,0,"583.9",889365
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"三角形","三角形",NA,NA,2,"m","m",0,"mismatch",NA,"formal",NA,1,1,"711.5",891284
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"五边形","五边形",NA,NA,2,"m","m",0,"mismatch",NA,"formal",NA,1,1,"763",893252
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"五边形","五边形",NA,NA,2,"n","n",0,"match",NA,"formal",NA,1,1,"622",895076
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"三角形","三角形",NA,NA,2,"n","n",0,"match",NA,"formal",NA,1,1,"637.3",896924
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"五边形","五边形",NA,NA,2,"n","n",0,"match",NA,"formal",NA,1,1,"627",898760
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"三角形","三角形",NA,NA,2,"m","m",0,"mismatch",NA,"formal",NA,1,1,"553.5",900524
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"五边形","五边形",NA,NA,2,"n","n",0,"match",NA,"formal",NA,1,1,"848.6",902580
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"五边形","五边形",NA,NA,2,"m","n",0,"mismatch",NA,"formal",NA,0,0,"30.2",903812
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"三角形","三角形",NA,NA,2,"n","m",0,"match",NA,"formal",NA,0,0,"321.9",905348
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"五边形","五边形",NA,NA,2,"m","n",0,"mismatch",NA,"formal",NA,0,0,"419.8",906980
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"圆形","圆形",NA,NA,2,"m","m",0,"mismatch",NA,"formal",NA,1,1,"581.8",908772
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"正方形","正方形",NA,NA,2,"m","n",0,"mismatch",NA,"formal",NA,0,0,"638.1",910620
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"正方形","正方形",NA,NA,2,"n","n",0,"match",NA,"formal",NA,1,1,"525.2",912348
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"圆形","圆形",NA,NA,2,"m","m",0,"mismatch",NA,"formal",NA,1,1,"586.3",914140
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"三角形","三角形",NA,NA,2,"m","m",0,"mismatch",NA,"formal",NA,1,1,"899.9",916252
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"正方形","正方形",NA,NA,2,"m","n",0,"mismatch",NA,"formal",NA,0,0,"346.3",917812
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"五边形","五边形",NA,NA,2,"m","m",0,"mismatch",NA,"formal",NA,1,1,"616.8",919636
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"正方形","正方形",NA,NA,2,"n","n",0,"match",NA,"formal",NA,1,1,"693.7",921540
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"三角形","三角形",NA,NA,2,"m","m",0,"mismatch",NA,"formal",NA,1,1,"630.7",923380
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"圆形","圆形",NA,NA,2,"n","n",0,"match",NA,"formal",NA,1,1,"612.1",925204
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"圆形","圆形",NA,NA,2,"m","m",0,"mismatch",NA,"formal",NA,1,1,"748.1",927156
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"三角形","三角形",NA,NA,2,"n","n",0,"match",NA,"formal",NA,1,1,"620.9",928980
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"正方形","正方形",NA,NA,2,"n","n",0,"match",NA,"formal",NA,1,1,"670.6",930860
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"圆形","圆形",NA,NA,2,"n","n",0,"match",NA,"formal",NA,1,1,"717.2",932788
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"圆形","圆形",NA,NA,2,"m","m",0,"mismatch",NA,"formal",NA,1,1,"630.6",934623
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"三角形","三角形",NA,NA,2,"n","n",0,"match",NA,"formal",NA,1,1,"600.3",936428
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"正方形","正方形",NA,NA,2,"n","n",0,"match",NA,"formal",NA,1,1,"697.6",938332
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"三角形","三角形",NA,NA,2,"n","n",0,"match",NA,"formal",NA,1,1,"578",940124
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"五边形","五边形",NA,NA,2,"n","m",0,"match",NA,"formal",NA,0,0,"953.5",942284
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"三角形","三角形",NA,NA,2,"n","n",0,"match",NA,"formal",NA,1,1,"646.2",944140
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"正方形","正方形",NA,NA,2,"m","m",0,"mismatch",NA,"formal",NA,1,1,"768.6",946117
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"正方形","正方形",NA,NA,2,"m","n",0,"mismatch",NA,"formal",NA,0,0,"646.7",947972
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"正方形","正方形",NA,NA,2,"m","m",0,"mismatch",NA,"formal",NA,1,1,"916.9",950092
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"圆形","圆形",NA,NA,2,"m","m",0,"mismatch",NA,"formal",NA,1,1,"755.2",952060
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"五边形","五边形",NA,NA,2,"n","m",0,"match",NA,"formal",NA,0,0,"911",954180
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"圆形","圆形",NA,NA,2,"m","m",0,"mismatch",NA,"formal",NA,1,1,"715",956100
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"三角形","三角形",NA,NA,2,"n","n",0,"match",NA,"formal",NA,1,1,"730.8",958036
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"圆形","圆形",NA,NA,2,"m","m",0,"mismatch",NA,"formal",NA,1,1,"784.3",960036
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"正方形","正方形",NA,NA,2,"m","m",0,"mismatch",NA,"formal",NA,1,1,"766.6",962012
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"圆形","圆形",NA,NA,2,"m","m",0,"mismatch",NA,"formal",NA,1,1,"592.9",963820
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"正方形","正方形",NA,NA,2,"n","m",0,"match",NA,"formal",NA,0,0,"635.1",965660
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"正方形","正方形",NA,NA,2,"m","m",0,"mismatch",NA,"formal",NA,1,1,"771.7",967644
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"三角形","三角形",NA,NA,2,"m","m",0,"mismatch",NA,"formal",NA,1,1,"660.6",969516
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"五边形","五边形",NA,NA,2,"m","m",0,"mismatch",NA,"formal",NA,1,1,"932.5",971652
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"圆形","圆形",NA,NA,2,"n","n",0,"match",NA,"formal",NA,1,1,"742.9",973612
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"五边形","五边形",NA,NA,2,"m","m",0,"mismatch",NA,"formal",NA,1,1,"762",975580
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"五边形","五边形",NA,NA,2,"n","n",0,"match",NA,"formal",NA,1,1,"924.7",977708
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"五边形","五边形",NA,NA,2,"m","m",0,"mismatch",NA,"formal",NA,1,1,"996.7",979916
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"圆形","圆形",NA,NA,2,"m","m",0,"mismatch",NA,"formal",NA,1,1,"684",981812
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"三角形","三角形",NA,NA,2,"m","m",0,"mismatch",NA,"formal",NA,1,1,"929.4",983956
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"五边形","五边形",NA,NA,2,"m","m",0,"mismatch",NA,"formal",NA,1,1,"894.7",986068
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"正方形","正方形",NA,NA,2,"m","m",0,"mismatch",NA,"formal",NA,1,1,"1123.8",988396
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"圆形","圆形",NA,NA,2,"m","m",0,"mismatch",NA,"formal",NA,1,1,"815.7",990420
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"五边形","五边形",NA,NA,2,"m","m",0,"mismatch",NA,"formal",NA,1,1,"761.4",992396
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"圆形","圆形",NA,NA,2,"n","n",0,"match",NA,"formal",NA,1,1,"1012.1",994612
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"五边形","五边形",NA,NA,2,"m","m",0,"mismatch",NA,"formal",NA,1,1,"731.9",996548
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"圆形","圆形",NA,NA,2,"n","n",0,"match",NA,"formal",NA,1,1,"797.4",998559
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"正方形","正方形",NA,NA,2,"m","m",0,"mismatch",NA,"formal",NA,1,1,"1201.8",1000963
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"圆形","圆形",NA,NA,2,"m","n",0,"mismatch",NA,"formal",NA,0,0,"1920.2",1004099
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"圆形","圆形",NA,NA,2,"n","n",0,"match",NA,"formal",NA,1,1,"622.9",1005931
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"五边形","五边形",NA,NA,2,"n","n",0,"match",NA,"formal",NA,1,1,"1466.2",1008604
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"正方形","正方形",NA,NA,2,"m","m",0,"mismatch",NA,"formal",NA,1,1,"591.5",1010411
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"三角形","三角形",NA,NA,2,"m","m",0,"mismatch",NA,"formal",NA,1,1,"839.5",1012452
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"三角形","三角形",NA,NA,2,"n","n",0,"match",NA,"formal",NA,1,1,"1635.6",1015300
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"圆形","圆形",NA,NA,2,"m","m",0,"mismatch",NA,"formal",NA,1,1,"978.8",1017492
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"三角形","三角形",NA,NA,2,"n","n",0,"match",NA,"formal",NA,1,1,"612.2",1019308
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"正方形","正方形",NA,NA,2,"n","n",0,"match",NA,"formal",NA,1,1,"734.9",1021260
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"正方形","正方形",NA,NA,2,"m","m",0,"mismatch",NA,"formal",NA,1,1,"1218.1",1023692
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"五边形","五边形",NA,NA,2,"m","m",0,"mismatch",NA,"formal",NA,1,1,"778.6",1025684
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"正方形","正方形",NA,NA,2,"n","n",0,"match",NA,"formal",NA,1,1,"822.1",1050452
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"五边形","五边形",NA,NA,2,"n","m",0,"match",NA,"formal",NA,0,0,"1027.3",1052692
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"圆形","圆形",NA,NA,2,"n","n",0,"match",NA,"formal",NA,1,1,"517.3",1054419
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"三角形","三角形",NA,NA,2,"n","n",0,"match",NA,"formal",NA,1,1,"1299.2",1056932
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"圆形","圆形",NA,NA,2,"n","n",0,"match",NA,"formal",NA,1,1,"924",1059067
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"正方形","正方形",NA,NA,2,"n","n",0,"match",NA,"formal",NA,1,1,"718.5",1060996
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"三角形","三角形",NA,NA,2,"n","n",0,"match",NA,"formal",NA,1,1,"656.1",1062860
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"正方形","正方形",NA,NA,2,"n","n",0,"match",NA,"formal",NA,1,1,"493.6",1064564
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"三角形","三角形",NA,NA,2,"n","n",0,"match",NA,"formal",NA,1,1,"554.5",1066324
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"圆形","圆形",NA,NA,2,"n","n",0,"match",NA,"formal",NA,1,1,"480.8",1068020
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"正方形","正方形",NA,NA,2,"m","m",0,"mismatch",NA,"formal",NA,1,1,"793.8",1070028
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"五边形","五边形",NA,NA,2,"m","m",0,"mismatch",NA,"formal",NA,1,1,"1043.5",1072276
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"三角形","三角形",NA,NA,2,"n","n",0,"match",NA,"formal",NA,1,1,"556.6",1074036
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"五边形","五边形",NA,NA,2,"n","n",0,"match",NA,"formal",NA,1,1,"678.3",1075924
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"三角形","三角形",NA,NA,2,"m","m",0,"mismatch",NA,"formal",NA,1,1,"691.7",1077820
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"五边形","五边形",NA,NA,2,"m","m",0,"mismatch",NA,"formal",NA,1,1,"1181.2",1080212
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"正方形","正方形",NA,NA,2,"m","n",0,"mismatch",NA,"formal",NA,0,0,"700.5",1082124
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"正方形","正方形",NA,NA,2,"m","m",0,"mismatch",NA,"formal",NA,1,1,"840.5",1084180
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"圆形","圆形",NA,NA,2,"n","n",0,"match",NA,"formal",NA,1,1,"536.1",1085924
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"正方形","正方形",NA,NA,2,"m","n",0,"mismatch",NA,"formal",NA,0,0,"925.4",1088060
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"三角形","三角形",NA,NA,2,"m","m",0,"mismatch",NA,"formal",NA,1,1,"1300.9",1090572
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"五边形","五边形",NA,NA,2,"n","n",0,"match",NA,"formal",NA,1,1,"679.2",1092460
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"圆形","圆形",NA,NA,2,"m","m",0,"mismatch",NA,"formal",NA,1,1,"701.2",1094364
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"正方形","正方形",NA,NA,2,"m","m",0,"mismatch",NA,"formal",NA,1,1,"1043",1096620
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"五边形","五边形",NA,NA,2,"n","n",0,"match",NA,"formal",NA,1,1,"666.9",1098492
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"三角形","三角形",NA,NA,2,"m","m",0,"mismatch",NA,"formal",NA,1,1,"1497.9",1101204
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"圆形","圆形",NA,NA,2,"m","m",0,"mismatch",NA,"formal",NA,1,1,"849.5",1103260
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"三角形","三角形",NA,NA,2,"m","m",0,"mismatch",NA,"formal",NA,1,1,"1139",1105611
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"圆形","圆形",NA,NA,2,"n","n",0,"match",NA,"formal",NA,1,1,"666.8",1107484
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"圆形","圆形",NA,NA,2,"m","m",0,"mismatch",NA,"formal",NA,1,1,"825.3",1109523
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"三角形","三角形",NA,NA,2,"n","n",0,"match",NA,"formal",NA,1,1,"690",1111420
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"圆形","圆形",NA,NA,2,"n","n",0,"match",NA,"formal",NA,1,1,"720.1",1113356
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"三角形","三角形",NA,NA,2,"m","m",0,"mismatch",NA,"formal",NA,1,1,"1142.9",1115700
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"三角形","三角形",NA,NA,2,"n","n",0,"match",NA,"formal",NA,1,1,"759.2",1117668
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"五边形","五边形",NA,NA,2,"n","m",0,"match",NA,"formal",NA,0,0,"952.7",1119828
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"三角形","三角形",NA,NA,2,"m","m",0,"mismatch",NA,"formal",NA,1,1,"1326.3",1122364
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"正方形","正方形",NA,NA,2,"m","m",0,"mismatch",NA,"formal",NA,1,1,"1020.1",1124596
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"五边形","五边形",NA,NA,2,"n","m",0,"match",NA,"formal",NA,0,0,"946.5",1126748
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"正方形","正方形",NA,NA,2,"n","n",0,"match",NA,"formal",NA,1,1,"1463.1",1129428
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"正方形","正方形",NA,NA,2,"m","m",0,"mismatch",NA,"formal",NA,1,1,"797.2",1131428
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"正方形","正方形",NA,NA,2,"n","m",0,"match",NA,"formal",NA,0,0,"1992.3",1134623
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"三角形","三角形",NA,NA,2,"n","n",0,"match",NA,"formal",NA,1,1,"733.9",1136564
"sv020002","sv020002","male",2000,"university","Cir.png","Cir",NA,"圆形","圆形",NA,NA,2,"n","n",0,"match",NA,"formal",NA,1,1,"1110.4",1138884
"sv020002","sv020002","male",2000,"university","Squ.png","Squ",NA,"五边形","五边形",NA,NA,2,"m","m",0,"mismatch",NA,"formal",NA,1,1,"1026.9",1141116
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"五边形","五边形",NA,NA,2,"n","m",0,"match",NA,"formal",NA,0,0,"1304.7",1143628
"sv020002","sv020002","male",2000,"university","Tri.png","Tri",NA,"三角形","三角形",NA,NA,2,"n","n",0,"match",NA,"formal",NA,1,1,"743.7",1145580
"sv020002","sv020002","male",2000,"university","Pen.png","Pen",NA,"圆形","圆形",NA,NA,2,"m","m",0,"mismatch",NA,"formal",NA,1,1,"727.7",1147516
